F_returns,GE_returns,AAPL_returns,MSFT_returns,AAL_returns,DIS_returns
0.009259371806709327,-0.007518968135853843,-0.0005293378217504641,0.007290848229389413,-0.007715537814190321,-0.016444647208522456
-0.008340334623961443,-0.018939135652099814,-0.016159661125101366,0.0,-0.02191343388733169,-0.008966902136788413
-0.001682114432726256,-0.005405559331479459,0.004362010362563229,0.01001364192653531,0.012527073314286374,0.009896355269112922
-0.013479315267431735,-0.009316777779749597,-0.005576294705183726,-0.007165846122957342,-0.012847858320925942,-0.011759223295284227
-0.00512400568476834,0.022727298059409318,-0.0029116132564239727,-0.007217802520576244,-0.0033744002464766165,0.004249642807001797
-0.012875431684928107,-0.022988407321078985,-0.014871543499309747,-0.020117518365221465,-0.04038683460199677,-0.0177731185584028
0.0017391601539820112,0.07764705319921972,0.012406032528284205,0.007013019375950114,-0.01486887089631328,-0.0018190556728376883
-0.008680797883945934,0.01601166840196222,-0.001463851138473471,-0.015543119836869845,-0.021233337101945304,-0.002877538256315093
-0.012258931154534025,-0.009312357563325935,0.007276120432052835,0.011174936057242846,-0.0015679554840396515,0.0077915178480469915
-0.018617001565172986,-0.015907471213117752,-0.002102255162781841,-0.00020276605549152116,-0.006282895575835168,0.00038180914185415027
0.002710122255623615,-0.017634105631909924,0.011182401875214465,0.014197149108218232,0.010537391894636094,0.004961325047966092
-0.009910126510713324,0.0,-0.01741641735840138,-0.00959887208052601,-0.015901914303127818,-0.012247153368981967
0.005459602223476745,0.004487776293663481,0.008047013863856867,0.0071681957304670085,0.006357688556986485,0.012495146770922005
0.0009049436748711503,0.03127317524669593,0.013861906906589505,0.014033567935911151,0.0026322417037811796,0.002679427148633895
0.012658247730188643,0.007220234083280985,0.013885248692231178,0.006820828769501741,0.03202936802152401,0.011834314692157788
0.0044643134116304495,0.015770487006463663,-0.0012067441758978337,0.002650996201391864,-0.0048333111423228825,9.43271158673209e-05
-0.015999983014265307,-0.012702796446259601,-0.01297620800621957,-0.001370933096216942,-0.08077723312062313,0.018956934447956986
-0.0018067154773756533,0.0,0.016765841018155925,0.02167084513951223,0.010289278948486302,0.0019436894096263035
-0.00633490049402452,-0.0071480527824701046,0.0015706389552692102,0.0119015487849512,0.02174507241992618,0.016166325589019426
-0.011839565009478914,0.0007200466095789171,-0.002195147646948059,-0.004932343578404663,0.004310359308948186,0.0018181421979923673
0.0009215245171652064,-0.015107979341017153,0.002828411111521323,0.009913280449739936,0.002682477743850109,0.0009075625219545636
0.000920776067260487,0.004382875891733695,-0.005484430079796376,-0.007833909384847404,0.026484857387986338,0.003535656471073345
-0.004599645093182558,-0.0014545341168672454,0.0077733117242213545,-0.006849213274650046,-0.006255160367645174,0.01300933208473376
-0.010309272143591675,-0.04442824543657453,-0.0022930786446070384,0.01791169418639349,-0.006556392827962276,-0.005796821007257313
-0.008523090780822695,-0.009908575241701856,0.0008879343893590796,0.0159971689931242,0.004223981734488902,-0.003498372040892206
0.009551281998839922,0.01000773766333829,0.007254308418234823,-0.0028711823783285073,-0.015510109576115427,-0.0035107236694849053
-0.004730256461786819,-0.0007622278765565538,0.009430024977818752,0.02944439545658173,0.019759602156387723,0.004336075711226961
-0.05988604745980197,0.0030512372443118885,-0.003130922262762792,-0.010917515945440437,0.04791840871606712,0.020956991715356477
0.004044566445428055,-0.006844245403673677,-0.016631515580742384,-0.017697543664879523,-0.008245910349437446,-0.007840747244281632
0.01409863491547303,0.007656908279907615,-0.005602723241295404,-0.021452330272838882,-0.01814060092465053,8.879915758974732e-05
-0.0029792026773270974,0.03571428020033118,0.0020007013612024505,0.006738253104327407,0.014626741037609747,0.008257104701079765
-0.013944062719915551,-0.028613243968715674,0.0589100579577877,0.001885182476256242,-0.03540727268856392,-0.005195440320934441
0.002020348404924155,-0.005287159507756378,0.029230918283836838,0.012137743590166616,-0.0055059785194901956,-0.0019473910932140681
0.012096461713444029,-0.002277848276483474,0.0028930178794353,0.004369248758193001,0.01291858295584647,0.011884676532554206
-0.000995821665381147,-0.003044039182465985,0.00519282252098785,0.0008330124048097076,0.0023485793696682578,0.01621535930063711
0.00498481881047752,0.0045800392490595865,-0.009374997864867285,0.006936090559499508,-0.0039051949141487574,0.005347490202354033
-0.002976034941696515,-0.008358713882026692,0.0006759143293149084,0.0056025694072916465,0.003136485478210327,-0.022134495817620503
-0.013930399353455969,-0.008429093063869741,0.007864871072188029,0.0016440339904373324,-0.011985534148371002,0.0015793129531178618
-0.01715449961775173,-0.013137574644239924,-0.0029784562284027594,-0.00610927444362086,-0.017404935156898893,-0.012964304566329798
-0.028747323564090377,-0.025058777688201195,0.00645682432189898,-0.007247752444997646,-0.012614126895733824,-0.004969828164648082
0.004228410208305888,-0.008031822440845993,0.0042131501564475204,0.012475629335488625,0.008154309999442111,0.005618947354246284
-0.005263144844847689,-0.010526520136558748,0.0023362061737011164,-0.013560527762810803,0.009436623821797552,0.0008868296206892001
0.006349099883267151,0.006546677363172604,0.014649745641464929,-0.00018563695120843438,0.019230871055779364,-0.003278527760351091
0.004206178872260047,0.0,0.019970063884867884,-0.0005576043916711848,-0.009696205788672252,0.0
0.017800935946071572,0.0,-0.009743447789780313,-0.0065994781619153065,0.05821651006228179,-0.004356435479151544
0.014403346350811974,0.026829514257946663,-0.001949467557591733,-0.008327814816787904,0.008502100714546268,0.00357173930507404
-0.01724138118256302,-0.01266847054962661,4.6630892289512005e-05,0.01019049239511638,-0.028266870173738856,-0.004003862531814173
-0.006191957648198576,0.0056133879269471,0.002045926933681441,0.0046702698276761545,-0.00918586840442337,0.0005360314649773823
0.005192095526819429,-0.003189768114373437,0.0031094515952003743,0.007809536169405051,-0.0002575703458349565,-0.0006251044909825199
0.03202484960647922,0.021599955138254634,0.00823438785262609,0.011070091239913538,0.018031965976334385,0.003573723571320686
0.0020019328045504103,-0.0007831191211373767,0.008075768825456686,0.0060220032560924786,0.029605247951340674,0.0022255715069203763
-0.003995973115023532,0.016457753501838646,0.01492947872663386,0.015962212762770545,-0.004669367975504768,-0.0011547300206785627
-0.027081221542165412,-0.015420238146150123,0.009193685273002128,-0.000624901473111672,-0.0024692073707092144,-0.004713193252273595
-0.02268040144694683,0.013312468188768856,0.011553814234684268,0.003394352283508262,0.001980197829277497,0.0008934758945084997
-0.0010548723356003098,-0.020865411949688717,0.00320695567876772,-0.005519314703292921,0.00716411495424385,-0.010444593258899681
0.0021119725325988714,-0.00868197820813843,-0.00652472529850967,-0.028824808171054483,-0.026980832702648283,-0.008840639885375867
-0.006322451692854281,-0.003981063016620157,-0.01661735139520404,0.0023044290913423193,-0.02999744356114964,0.0035494940501172856
-0.016966993749498283,-0.008792858261184255,-0.008068203714487354,-0.004874134156617749,-0.0012993636724262236,0.006439404232822632
0.011866112067000945,0.008870858462298292,-0.013420732259028623,0.010812306143459072,0.02602138774126339,-0.002613325089561913
-0.007462713825773459,-0.014388298753515438,0.02528282794915615,0.01700509751483459,0.01902125827631118,-0.009757844819384687
0.0032225177177522824,0.02270891059088931,-0.012418922699948265,0.00422517688060986,-0.022897199426128556,-0.0012774438285083622
0.0032119371859307133,0.007930232387647118,0.024155005157256326,0.01074200869101416,0.005603791477452935,0.011054317719365159
0.008537819312648187,0.007148322537261942,-0.011350947050918658,0.004074005807771952,0.006585488924825578,-0.012740590949641195
0.010581984205313866,0.0015773825750333703,-0.026626126441862574,-0.010849397909754255,0.014594939635815596,0.0009152993388548136
0.0031411965494598793,-0.0031495590070660384,0.0016521845240398125,0.009541570567085378,0.011656612350058992,0.0015544436357797231
0.02087677865748483,0.01579786829845098,0.0005957186094884825,-0.01333799327408669,0.01985784473157648,0.002373769843232232
0.003067762384713957,-0.031104432357549006,0.00760175454187717,0.01674132681354057,0.006971235605655712,0.01666819779710016
0.004077330672303425,-0.02327427285967898,-0.010771270898692342,0.006075564957136459,0.04082120666135469,-0.010929926066591822
-0.02639578900456263,-0.035333016477181345,0.014380396736180412,0.0035882034458678547,-0.03715593770187631,0.021467325503565116
-0.020855115910196953,-0.040033840468932214,0.006340756850617746,-0.0019186978696560386,-0.02787039968310767,0.007626155510522592
-0.01277945253494428,0.010647755023684091,-0.007966284660566925,-0.0041063265790917125,0.005635837104210228,0.013904736752563318
-0.004315191342313174,0.012291341964301816,0.020551806710722875,0.0037724313791165365,0.011208504900618976,0.007204302397232576
0.002166772459079702,-0.020815214341365573,0.0035118485514959996,-0.0003495775504170906,-0.004096233241298486,0.007755978684270914
0.007567596348561523,0.07085917119427165,0.0067333643623608275,0.010841943397786435,-0.04161639311175258,-0.005986044940392454
-0.012875437377954047,0.01902388783514608,0.00888865845069442,-0.0039787916824978176,-0.028023188626527085,0.012216187437575243
-0.00760860722965484,0.012986900544194047,0.012168472082082937,0.00017356206381502481,0.0077920305167080706,-0.0063743252207582035
0.00219050459239023,0.014423306416966764,-0.017580939636999693,-0.020664986548344144,-0.02268031446082186,-0.006671839936019608
-0.0032788676912938186,0.04107418732177126,-0.016229022770580137,-0.0058515439642296,-0.0390295871186751,-0.011624885034500987
0.015351170949423398,0.032625253750870886,-0.002318105608527965,-0.011415357296774453,-0.014818694467897187,0.010803271377924695
-0.0334774324442918,-0.00440864157631593,0.013853447349089887,0.012720055207294578,-0.06545972297789293,0.00749879223763994
-0.014524996376721222,-0.019926142809135405,-0.04632614531560464,-0.05433832044188269,-0.05782411326778092,-0.03447692483463527
-0.0011338081812636291,-0.04216864822299471,-0.008827892285707906,-0.0023548569935228914,-0.010756120091469978,-0.015151537092520928
-0.01929643544875448,-0.03144662198232773,0.035719295626747805,0.03455777447401576,-0.011512631736686374,0.013135369102338368
0.019676114318585514,-0.013798719663477788,-0.02138587749497156,-0.017979642840604715,0.02814630914750338,0.007370639064469886
-0.0011352166919753603,-0.0041153926651443795,0.022037178538525604,0.031598606968683995,0.04719927816264646,0.02424194525563994
-0.004545479985263445,0.0074383017651828975,-0.004321401735509434,-0.002612636553949388,0.00871404552486399,0.008090114262431669
-0.028538805181255733,0.015586497590742265,-0.02337329550130829,-0.019961927417667114,-0.04498059470361271,-0.008110569573713255
-0.001175110455979289,0.014539565129038756,0.015229861367267672,0.0014744759346032588,-0.0006237393663016677,0.0234119183344057
0.007185739393708035,-0.01433119577469566,0.006110075693166461,0.008926927252287609,0.003745317897679401,-0.005298605282935465
0.021403231195305183,0.02504035765088397,0.009426603538311262,-0.013956067817469386,0.006840764976346891,-0.0035511981008160554
-0.04772999890351859,-0.04097700982168995,-0.034301460445685716,-0.05346890515351799,-0.0630018473233499,-0.05294866047902658
0.0990217456852518,-0.030402645451195864,0.021897744736861346,0.058444131413719624,0.06690825325466077,0.022847510588636988
-0.0011122765165983983,-0.04237296663554524,-0.015923472921749005,-0.012373117823188728,0.0027804572921303894,-0.008496913061170397
0.03340767698763658,-0.012389417255507684,-0.018770230986053904,-0.02907628380277416,0.004312790666553434,-0.0013252109102660503
0.01939645181936367,-0.08781352295287248,0.004994296937515852,-0.0011553731004124712,0.0631904002459116,0.015215879350293005
0.009513694002341255,-0.0078586254048304,0.026066420116972022,0.029692246065668115,0.012117798037596605,0.000610002798078435
-0.027224945678636203,-0.051485173571226506,0.015352451209236229,-0.0083324201880004,0.03677312552009626,0.011059768974618356
0.009687672833429417,-0.030271234496369148,-0.06633069283055737,0.002265811937684159,-0.0010998607512804348,-0.007924245144159237
0.01599146547729946,-0.0010765995312962406,-0.028388303868175258,0.012716706455302873,-0.014076835144593347,0.00234408573088829
0.0010493617192226523,0.015086252234624897,0.010814195511647862,0.001953273577800063,-0.015397761487766282,0.010913889063407067
0.0062893497800613485,-0.023354694942757326,0.030328133899407694,0.03936126636327231,0.051180251857896764,0.0029132336747086374
-0.014583392679105578,-0.010869458214828764,-0.0034889930683439374,-0.0018757800827459148,-0.0029754917745131726,-0.00897056279347408
-0.008456678659219397,-0.05714255383122013,-0.019281746458630233,-0.019507499670665007,-0.01736284304684399,0.017241407072072557
0.011727119535795083,-0.06876477708771611,-0.05037407083542489,-0.024641877872841556,0.017669638201633475,-0.011016973186520396
0.005268701796665276,0.07759683349428048,-0.009991197654699357,0.0006549407384506267,0.024959330073849983,0.0012853524439202513
0.0,-0.03368170077488575,-0.028247284968184738,-0.014181119639609219,0.008734990566583667,0.0023107176631900206
-0.02410880665524917,-0.018028908373041053,0.024678606974577022,0.022006384547899716,-0.007609646582148466,-8.538729650997556e-05
-0.027927214358655306,-0.01835973289088999,0.011075867415010432,0.00941445782209116,-0.028291940859265008,-0.007855836922785797
0.02209943980862783,-0.022443991498149685,-0.03963216395034064,-0.03389038301354397,-0.025306067943934973,-0.006627112526079948
-0.02054037434392475,-0.02423468446379351,-0.04777784100222837,-0.02781500223649036,-0.006421026214915804,-0.03075727215799673
0.0055186448863404625,0.020914982813981853,-0.0011300409117734889,0.0137647023249714,0.020230371806873704,0.010369203385247383
0.0021954811834123955,-0.030729697357645303,-0.02539900650029403,-0.0003879833728421822,0.045166721202179794,-0.008404837360255324
0.0295729146542405,0.0013208843763896638,0.013523638236502267,0.03298732136632965,0.003952477926337794,0.004193459932883226
-0.012766039818738584,-0.018469513901537726,-0.0021759968806017715,0.006292742669128826,0.004986897629771336,0.011994649376135147
0.014008636689075038,0.040322648818196694,0.038452722363697234,0.037147845932627765,0.016975692188045288,0.019315177724041677
-0.00425086199804714,0.025839661925011637,-0.0076820256366590955,-0.008369444015967065,-0.013353902506935245,0.004392742894597124
0.004269008966030219,-0.05541560866862394,-0.0054024564041589285,0.006352663327139796,0.04528888066932035,-0.009604669655945863
0.020191231226505124,0.041333215350307206,0.03494211235684519,0.010821524239220448,-0.012699201432716523,0.0021647435620544275
-0.04374973979161412,-0.06786176664465948,-0.04398861491209094,-0.03184948338311133,-0.07465323011047542,-0.024797002802022683
-0.017429341922412078,0.009615621862440804,-0.01114947232907737,0.006174161672157785,0.006813936038552182,0.012935270829130152
-0.022173053198163206,-0.04625855816595559,-0.03565697097607434,-0.04002209571755366,-0.091229054007825,-0.012957212995373446
-0.03401353040357835,-0.011412383685200811,0.00658785006810958,0.026426218632060072,0.008042941569073925,-0.0010716379523004749
0.0023472684549106226,-0.024530912638237368,-0.005719312537573518,0.00929467027971742,0.0076831145938969225,0.0009833828729830518
0.011709782143430436,-0.007396599005430771,0.002787265670039174,0.0045123637324688826,0.007331475474501525,0.0021433983647629606
-0.016203889405788763,0.07302541064074153,0.010940141974381756,0.003391992132729449,-0.05502192158110286,0.010516024931839452
0.002353101164974669,-0.013888751066223337,-0.03199762276451912,-0.03124705190936594,-0.0015403419479113056,-0.010494787340818101
-0.002347577078616103,0.007042253521126751,-0.009306173951647012,-0.02961450454849779,-0.011416127096016027,-0.014081970056550097
-0.003529373332526564,0.018181578921812713,0.012992512968381664,0.010496799323373107,0.04681654974915128,-0.010576840040583235
-0.01770949381781728,0.05364524107684843,-0.03119177138188789,-0.0026931147937899746,-0.03339303929706461,-0.0021013047478931624
-0.007211459147011268,-0.02872056189306471,-0.025234773173583136,-0.021024225712602984,-0.016347995186688058,-0.020325971258110642
-0.02542376550339076,-0.03897842872280288,-0.038895543600858784,-0.03231197359382276,-0.03480707925101856,-0.02598132493707317
-0.052174055630131666,-0.03216795974203568,-0.025873862411156634,-0.041738885897947386,-0.03443801361569199,-0.037132965514011684
0.02883358239246059,0.06791904723387088,0.07042148142971794,0.06830978687491629,0.08647381150681199,0.05460883912678427
0.0,-0.01623818525262788,-0.006489925658226037,0.006165610263490162,-0.007742316852273334,0.006519836145579827
-0.0050954857587001134,0.033012570727795065,0.0005126574612404067,-0.007807976475739942,-0.006554458518101103,0.007322656154448159
-0.020486600186197745,0.007989291945555754,0.009665183960217316,0.011754122263158528,0.008796815400108127,0.021901190293346362
0.03267972508279238,0.06340815076784567,0.0011408778284511811,-0.004430369745985208,0.011522906983762793,-0.006201560979375187
-0.015189774154118041,0.001242165078564561,-0.0996072558902883,-0.036788007467029926,-0.07450742634817009,-0.024226834699824673
0.03856032442707713,0.021091979793681492,0.042689308612793964,0.04650925316386845,0.06586836347092628,0.03084732475309604
0.025990140252512894,0.06196822117456868,-0.0022258822974107195,0.0012753883174647651,0.02840192766448979,0.008667091936486848
0.009650201908091072,-0.020595055921808658,0.019063105677389558,0.007250607658060293,-0.01608492132594108,0.007778654863105139
0.04181598959017263,-0.007008946699814889,0.016981806536590316,0.01429969502218209,0.03084496486626609,0.011218751903887325
-0.005733942325982233,0.05176433868776753,0.0031962535672565018,-0.006425740936168878,-0.041292449535419995,0.0011538371906525402
0.01730103008664341,0.0,-0.009817994337628977,-0.0077219750160487655,-0.007490706032980077,-0.0013298267459761481
0.0192742245823756,-0.004474130347447369,-0.015037209574782273,-0.007295780031432164,-0.0028301845967866335,-0.0020416823484488145
-0.016684849722164885,-0.01910133077007936,0.020466630044497114,0.029005507633764305,0.012298921153486742,-0.005870837319903677
-0.06221739107673252,0.028637038447357765,0.012216703726452005,0.0035235349548219386,0.02305287335223616,-0.007605509909136776
0.008444005966146806,0.01781725031135095,0.0059378881760117075,0.007022176447056827,0.022533649503134967,0.0009015658335236321
0.02631568683745744,-0.00875267652709788,0.006159289450907268,0.014982960718089133,0.011614135052270047,0.00027019829660979156
-0.009324090905273974,-0.04415003349169844,-0.022446079087121262,-0.018846748768664545,-0.036208381973519166,-0.0039625101679505725
-0.018823448180112945,0.008082969495655679,0.004044259430976416,0.009746266550817895,-0.033292765921574485,0.0047016601639893185
0.031175033186864765,0.005727453733797683,-0.00792619895215041,-0.004779383245590019,0.06350705908541299,-0.00512958903241334
0.0302326552693839,0.04328023333310815,0.03313694545281898,0.00913372815794622,0.0392158240182916,0.004884575080109643
-0.022573529708545093,-0.02510910922419729,-0.009254645980543597,-0.019501640721012792,0.04545449508315813,-0.0025204056507249772
0.011547400770587801,-0.0033594394249847337,-0.010364517776950022,-0.020365405986169538,-0.007656620300617201,0.0008121973164174623
0.011614351934842837,0.0224720940701868,0.06833435636833163,0.033417524980618785,0.0013778296432587211,-0.006943268369425271
0.010333167841547475,0.11648313495240559,0.007201347886154563,-0.018330484415179038,-0.015685155104299575,0.012621421312706271
-0.009091032973570279,0.0029527360457926033,0.0004805840265422745,-0.015800049603460042,0.009505206075633321,-0.0019726237003195868
-0.002293639161372374,0.001962892611806044,0.028405010703593803,0.028799335264453108,0.01855434731617822,0.00449238075017111
0.005747220677494003,0.04113605447064628,0.01710969084363123,0.013996612944831455,0.006815706024051682,0.007692310349055376
-0.0034286036993712576,-0.015051732442426413,0.00034430815190500397,-0.01109865195576909,-0.004603418375213941,-0.011095340467002113
-0.047018298728391805,-0.0391594284468183,-0.01893929525881255,-0.007167926403820801,-0.016049974103276687,-0.004129020469660349
0.009626962960401109,-0.024851023022693042,0.0011749487971088879,0.003799774404823486,-0.004700038166768117,0.005047380926809453
-0.007151561010149243,0.022426149075849944,-0.005750888581127045,-0.0039746079392649625,0.01638902049454427,-0.018563341951436718
0.015606350584485673,-0.004985010902300524,0.00861717857659916,0.01558207972193304,-0.02295711589451277,-0.002193019440872468
-0.005910139990987995,0.039077989432459326,-0.004154686967204335,-0.0007485258035779818,0.012867141366727841,0.009157546071848266
0.0011892152820156543,-0.03182225540290884,0.0036430480574514146,0.0008426483080268277,-0.002761711624907681,0.0041742873959660365
0.01425142276654845,0.004979944697530936,-0.002224719247726603,0.012347894102670898,-0.02935469998405915,0.017440689909149043
0.03395797116238608,0.003964194271513621,0.002992459958638838,-0.0004620061323205027,0.011982894121947307,0.008171356217959502
0.012457571715975835,-0.0029612821118462085,0.006435504387201085,-0.005199094330090581,-0.011559049986185621,0.0014975828582688422
-0.025727120572237472,-0.006930843792099517,-0.0056385294556078325,0.02109182991906433,-0.0022817944470822082,0.0053659678524253795
0.0,0.013958130717595996,0.011165680205736939,0.014258138387466701,0.014579569351064858,0.00839969152705522
0.005740503736739733,0.06391352928923788,0.007284437009240641,0.005587297245164047,0.011552646848881576,-0.014403501338779878
0.013698643069740335,0.024621214935633295,0.000573784601260785,0.006900200294031711,0.009749350264067091,-0.0007922516658497303
-0.01126121354093057,0.02063767420215501,0.0030978303484385794,-0.001690947796068043,-0.015448434371668096,-0.006343650977199022
-0.001138805991588998,-0.04503663997828744,-0.009836026144203758,-0.0012480756523481906,-0.001680975010999619,0.0005319839516007008
0.00228020869850587,-0.011549721293956372,0.010511279435797105,0.004463003262276777,-0.027785665096641154,0.010368753085306937
0.0022756092185400867,0.010710788390799975,0.005029473812616203,-0.002399247855560782,-0.026558799571409386,0.0028067281546684253
-0.004540298448966973,-0.04720613018944786,-0.0018199094632525004,-0.004988510332005425,-0.014531527011819478,-0.002886345688850822
-0.021664811678855478,-0.0788676800905106,-0.005753913810296218,0.00044768231019864935,-0.01414400055841225,0.007456068032886565
-0.01165514126994871,0.03732186908877533,-0.011574605722232123,-0.012170002293063309,-0.01648328501227425,-0.0073138093556108785
-0.0070752343513279525,0.014830504575195524,0.002376928923402133,0.001087130779179768,-0.009621409129096259,-0.0017543067013648939
0.022565121043660374,0.0334029860701579,0.0346420551807014,0.020993446400193294,0.004387324110880719,0.008259371964738582
-0.004645644720081665,-0.0141414096111393,0.011235433636103576,0.007001730582198551,-0.035257378495126224,-0.00017423879719913327
-0.004667568720703286,0.026639349734107975,0.004422171269090169,0.007745008650948737,0.029754225263272982,-0.005578430579990523
-0.014067947074846043,0.027944198878794957,0.011116441943991084,0.0007860810911435312,0.009108099192337793,0.0034184964463963574
0.0023781232573791833,-0.03300984230163628,0.013008309946438201,0.011519309160225033,-0.021786594868466014,0.00419280762889418
0.016607429748055846,0.02409621273513518,0.010208574774456247,0.014321482406991937,-0.0015908620020691489,-0.01600559071472729
